"","CHR","start","end","BinFilterFlag","GC","exondensity","FRS"
"chr1_3015","chr1",150777525,150827524,1,0.428,20,0.195159975834306
"chr1_3016","chr1",150827525,150877524,1,0.413,13,0.19352731507029
"chr1_3017","chr1",150877525,150927524,1,0.436,2,0.186678553487257
"chr1_3018","chr1",150927525,150977524,1,0.467,34,0.205176810426691
"chr1_3019","chr1",150977525,151027524,1,0.484,34,0.213029659181385
"chr1_3020","chr1",151027525,151077524,0,0.476,27,0.208506821057515
"chr1_3021","chr1",151077525,151127524,1,0.442,9,0.187667059310502
"chr1_3022","chr1",151127525,151177524,1,0.509,48,0.203096625749557
"chr1_3023","chr1",151177525,151227524,1,0.46,10,0.196084647205975
"chr1_3024","chr1",151227525,151277524,1,0.461,22,0.203326345883264
"chr1_3025","chr1",151277525,151327524,1,0.505,29,0.204961631666424
"chr1_3026","chr1",151327525,151377524,1,0.477,24,0.198763799818236
"chr1_3027","chr1",151377525,151427524,1,0.436,20,0.189005283947973
"chr1_3028","chr1",151427525,151477524,1,0.419,7,0.183634333255432
"chr1_3029","chr1",151477525,151527524,1,0.469,10,0.1819808530972
"chr1_3030","chr1",151527525,151577524,1,0.466,24,0.182159496314999
"chr1_3031","chr1",151577525,151627524,1,0.453,5,0.185369801180958
"chr1_3032","chr1",151627525,151677524,1,0.392,7,0.187444203822262
"chr1_3033","chr1",151677525,151727524,1,0.479,30,0.188231862752726
"chr1_3034","chr1",151727525,151777524,1,0.446,31,0.187731565303338
"chr1_3035","chr1",151777525,151827524,1,0.487,25,0.183845239679415
"chr1_3036","chr1",151827525,151877524,1,0.491,18,0.189612119947058
"chr1_3037","chr1",151877525,151927524,1,0.42,5,0.18898707462314
"chr1_3038","chr1",151927525,151977524,1,0.406,0,0.179204620062469
"chr1_3039","chr1",151977525,152027524,1,0.44,15,0.18402746107614
"chr1_3040","chr1",152027525,152077524,1,0.428,4,0.187124751463697
"chr1_3041","chr1",152077525,152127524,1,0.426,5,0.174898062069949
"chr1_3042","chr1",152127525,152177524,1,0.412,4,0.176837744941267
"chr1_3043","chr1",152177525,152227524,0,0.436,3,0.175716228338626
"chr1_3044","chr1",152227525,152277524,1,0.383,0,0.169598616476439
"chr1_3045","chr1",152277525,152327524,0,0.41,5,0.167560592869205
"chr1_3046","chr1",152327525,152377524,1,0.381,8,0.163859368478529
"chr1_3047","chr1",152377525,152427524,1,0.414,3,0.166748892866349
"chr1_3048","chr1",152427525,152477524,1,0.421,0,0.177995088022956
"chr1_3049","chr1",152477525,152527524,1,0.434,6,0.168116584959866
"chr1_3050","chr1",152527525,152577524,1,0.416,3,0.171458894862574
"chr1_3051","chr1",152577525,152627524,0,0.413,6,0.171718798307134
"chr1_3052","chr1",152627525,152677524,1,0.411,6,0.164601343090614
"chr1_3053","chr1",152677525,152727524,1,0.412,8,0.168043740902405
"chr1_3054","chr1",152727525,152777524,1,0.425,4,0.163793231932435
"chr1_3055","chr1",152777525,152827524,0,0.394,11,0.158477909556305
"chr1_3056","chr1",152827525,152877524,1,0.402,3,0.168482756014919
"chr1_3057","chr1",152877525,152927524,1,0.427,6,0.168929285981673
"chr1_3058","chr1",152927525,152977524,1,0.435,3,0.168050629808484
"chr1_3059","chr1",152977525,153027524,1,0.402,9,0.167590114860819
"chr1_3060","chr1",153027525,153077524,1,0.379,11,0.161491486476799
"chr1_3061","chr1",153077525,153127524,1,0.377,6,0.16297692704294
"chr1_3062","chr1",153127525,153177524,1,0.386,5,0.162396318818316
"chr1_3063","chr1",153177525,153227524,1,0.434,6,0.162968642382581
"chr1_3064","chr1",153227525,153277524,1,0.428,3,0.175122457314685
"chr1_3065","chr1",153277525,153327524,1,0.44,7,0.17028460722957
"chr1_3066","chr1",153327525,153377524,1,0.459,15,0.187160925919308
"chr1_3067","chr1",153377525,153427524,1,0.454,6,0.186066148308006
"chr1_3068","chr1",153427525,153477524,1,0.468,6,0.17781177473225
"chr1_3069","chr1",153477525,153527524,1,0.463,0,0.185441101660952
"chr1_3070","chr1",153527525,153577524,1,0.511,20,0.21069524538059
"chr1_3071","chr1",153577525,153627524,1,0.483,13,0.187910673819642
"chr1_3072","chr1",153627525,153677524,1,0.477,36,0.211674277343409
"chr1_3073","chr1",153677525,153727524,0,0.497,23,0.189779246302556
"chr1_3074","chr1",153727525,153777524,1,0.492,39,0.213725241657548
"chr1_3075","chr1",153777525,153827524,1,0.493,17,0.209539980822272
"chr1_3076","chr1",153827525,153877524,1,0.428,1,0.191571447167267
"chr1_3077","chr1",153877525,153927524,1,0.443,1,0.193771316009606
"chr1_3078","chr1",153927525,153977524,0,0.537,67,0.218656475116107
"chr1_3079","chr1",153977525,154027524,0,0.455,25,0.194586787908921
"chr1_3080","chr1",154027525,154077524,1,0.418,13,0.176190115685167
"chr1_3081","chr1",154077525,154127524,1,0.427,8,0.173453183931755
"chr1_3082","chr1",154127525,154177524,1,0.432,18,0.204791174956928
"chr1_3083","chr1",154177525,154227524,1,0.462,23,0.205648382767163
"chr1_3084","chr1",154227525,154277524,0,0.44,38,0.202253121310535
"chr1_3085","chr1",154277525,154327524,1,0.471,7,0.190102282099452
"chr1_3086","chr1",154327525,154377524,1,0.492,29,0.201802504736048
"chr1_3087","chr1",154377525,154427524,1,0.479,1,0.208031278989517
"chr1_3088","chr1",154427525,154477524,1,0.485,10,0.208447581109999
"chr1_3089","chr1",154477525,154527524,1,0.454,12,0.19071438550995
"chr1_3090","chr1",154527525,154577524,1,0.498,26,0.192645364887784
"chr1_3091","chr1",154577525,154627524,1,0.458,20,0.205559118591684
"chr1_3092","chr1",154627525,154677524,1,0.409,1,0.184536046033747
"chr1_3093","chr1",154677525,154727524,1,0.448,4,0.181024760501322
"chr1_3094","chr1",154727525,154777524,1,0.479,4,0.187663847787093
"chr1_3095","chr1",154777525,154827524,1,0.491,1,0.17437000556456
"chr1_3096","chr1",154827525,154877524,1,0.518,2,0.179050140824227
"chr1_3097","chr1",154877525,154927524,1,0.467,2,0.189941243712032
"chr1_3098","chr1",154927525,154977524,1,0.527,35,0.222875284519089
"chr1_3099","chr1",154977525,155027524,1,0.547,35,0.224474969460151
"chr1_3100","chr1",155027525,155077524,1,0.551,66,0.216350953012724
"chr1_3101","chr1",155077525,155127524,1,0.52,5,0.199219835287401
"chr1_3102","chr1",155127525,155177524,1,0.497,32,0.208784111855154
"chr1_3103","chr1",155177525,155230209,0,0.547,77,0.22082120430074
"chr1_3104","chr1",155230210,155280209,0,0.523,51,0.23002059440915
"chr1_3105","chr1",155280210,155330209,1,0.53,55,0.19963186670349
"chr1_3106","chr1",155330210,155380209,1,0.431,23,0.190194243682206
"chr1_3107","chr1",155380210,155430209,1,0.421,2,0.187081304737078
"chr1_3108","chr1",155430210,155480209,1,0.402,5,0.181281481741886
"chr1_3109","chr1",155480210,155530209,1,0.398,1,0.183025252528263
"chr1_3110","chr1",155530210,155580209,1,0.438,5,0.190607765533159
"chr1_3111","chr1",155580210,155630209,0,0.467,21,0.188254988626983
"chr1_3112","chr1",155630210,155680209,1,0.444,14,0.202703132892885
"chr1_3113","chr1",155680210,155730209,1,0.448,16,0.193416937268177
"chr1_3114","chr1",155730210,155780209,0,0.458,40,0.19796770127076
"chr1_3115","chr1",155780210,155830209,1,0.426,13,0.184195632123594
"chr1_3116","chr1",155830210,155880209,1,0.457,6,0.192512858034128
"chr1_3117","chr1",155880210,155930209,0,0.437,25,0.197881421527926
"chr1_3118","chr1",155930210,155980209,1,0.511,28,0.220856885020829
"chr1_3119","chr1",155980210,156030209,1,0.484,12,0.205871511617723
"chr1_3120","chr1",156030210,156080209,1,0.509,22,0.197167707925088
"chr1_3121","chr1",156080210,156130209,1,0.53,10,0.200105285779835
"chr1_3122","chr1",156130210,156180209,1,0.521,30,0.20985606867228
"chr1_3123","chr1",156180210,156230209,0,0.474,11,0.264757325321911
"chr1_3124","chr1",156230210,156280209,1,0.518,42,0.198157485100381
"chr1_3125","chr1",156280210,156330209,1,0.478,25,0.202162028531147
"chr1_3126","chr1",156330210,156380209,1,0.474,19,0.188304670133688
"chr1_3127","chr1",156380210,156430208,1,0.531,19,0.186131244765114
"chr1_3128","chr1",156430209,156480208,1,0.496,10,0.204697480134787
"chr1_3129","chr1",156480209,156530208,1,0.512,11,0.208153816867965
"chr1_3130","chr1",156530209,156580208,1,0.504,34,0.198887321629942
"chr1_3131","chr1",156580209,156630208,1,0.49,34,0.19294615719152
"chr1_3132","chr1",156630209,156680208,1,0.544,20,0.199683254140086
"chr1_3133","chr1",156680209,156730208,1,0.526,10,0.194570990299491
"chr1_3134","chr1",156730209,156780208,1,0.496,27,0.211175764260544
"chr1_3135","chr1",156780209,156830208,1,0.481,17,0.196300662170835
"chr1_3136","chr1",156830209,156880208,1,0.548,41,0.182211295831158
"chr1_3137","chr1",156880209,156930208,1,0.55,38,0.199077786579589
"chr1_3138","chr1",156930209,156980208,1,0.481,44,0.195262479362677
"chr1_3139","chr1",156980209,157030208,1,0.421,3,0.18214652612576
"chr1_3140","chr1",157030209,157080208,1,0.418,1,0.176483237175464
"chr1_3141","chr1",157080209,157130208,1,0.491,7,0.181625279884566
"chr1_3142","chr1",157130209,157180210,1,0.464,5,0.186861024848875
"chr1_3143","chr1",157180211,157230210,1,0.452,0,0.170674793701657
"chr1_3144","chr1",157230211,157280210,1,0.425,0,0.179556308874738
"chr1_3145","chr1",157280211,157330210,1,0.42,0,0.176006059853191
"chr1_3146","chr1",157330211,157380210,1,0.424,0,0.178628725325076
"chr1_3147","chr1",157380211,157430210,1,0.432,0,0.178417855727191
"chr1_3148","chr1",157430211,157480210,1,0.424,0,0.174796713319681
"chr1_3149","chr1",157480211,157530210,1,0.435,10,0.174964564766648
"chr1_3150","chr1",157530211,157580210,1,0.401,15,0.16732493768669
"chr1_3151","chr1",157580211,157630210,1,0.398,8,0.167152708950924
"chr1_3152","chr1",157630211,157680210,1,0.38,5,0.171525719529119
"chr1_3153","chr1",157680211,157730210,1,0.392,14,0.169412369825337
"chr1_3154","chr1",157730211,157780210,1,0.397,13,0.170767624321285
"chr1_3155","chr1",157780211,157830210,1,0.392,13,0.172829549132826
"chr1_3156","chr1",157830211,157880210,1,0.402,6,0.166177951124775
"chr1_3157","chr1",157880211,157930210,1,0.396,2,0.168590647218913
"chr1_3158","chr1",157930211,157980210,1,0.444,2,0.178931853348944
"chr1_3159","chr1",157980211,158030210,1,0.475,1,0.181004095446323
"chr1_3160","chr1",158030211,158080210,1,0.49,2,0.183324486411708
"chr1_3161","chr1",158080211,158130210,1,0.482,14,0.183193576300902
"chr1_3162","chr1",158130211,158180210,1,0.418,4,0.190552215066463
"chr1_3163","chr1",158180211,158230210,1,0.401,10,0.17440069162418
"chr1_3164","chr1",158230211,158280210,1,0.394,7,0.174567214647301
"chr1_3165","chr1",158280211,158330210,1,0.392,11,0.17919128251222
"chr1_3166","chr1",158330211,158380210,1,0.401,11,0.171169727397416
"chr1_3167","chr1",158380211,158430210,1,0.357,2,0.164110077163289
"chr1_3168","chr1",158430211,158480210,1,0.358,4,0.17067057893752
"chr1_3169","chr1",158480211,158530210,1,0.365,1,0.162833095497219
"chr1_3170","chr1",158530211,158580210,1,0.364,3,0.167685897024655
"chr1_3171","chr1",158580211,158630210,1,0.36,14,0.169665470182125
"chr1_3172","chr1",158630211,158680210,1,0.381,34,0.172671725724049
"chr1_3173","chr1",158680211,158730210,1,0.353,7,0.165851499328109
"chr1_3174","chr1",158730211,158780210,1,0.38,3,0.174666655929953
"chr1_3175","chr1",158780211,158830210,1,0.385,0,0.193496757126326
"chr1_3176","chr1",158830211,158880210,1,0.365,7,0.180597201359716
"chr1_3177","chr1",158880211,158930210,1,0.365,0,0.171999270578786
"chr1_3178","chr1",158930211,158980210,1,0.388,11,0.175937440159857
"chr1_3179","chr1",158980211,159030210,1,0.382,8,0.188106642885529
"chr1_3180","chr1",159030211,159080210,1,0.391,12,0.193330927125536
"chr1_3181","chr1",159080211,159130210,1,0.397,0,0.180876336798159
"chr1_3182","chr1",159130211,159180210,1,0.417,2,0.174694954793635
"chr1_3183","chr1",159180211,159230210,1,0.456,16,0.185230157847124
"chr1_3184","chr1",159230211,159280210,1,0.381,0,0.179802633862718
"chr1_3185","chr1",159280211,159330210,1,0.375,7,0.179637781239474
"chr1_3186","chr1",159330211,159380210,1,0.357,3,0.16927645702269
"chr1_3187","chr1",159380211,159430210,1,0.367,0,0.174342465361228
"chr1_3188","chr1",159430211,159480210,1,0.388,2,0.179513799407415
"chr1_3189","chr1",159480211,159530210,1,0.372,0,0.172253452637152
"chr1_3190","chr1",159530211,159580210,1,0.387,1,0.17667176303316
"chr1_3191","chr1",159580211,159630210,1,0.401,2,0.178389255867029
"chr1_3192","chr1",159630211,159680210,1,0.358,0,0.175776406179556
"chr1_3193","chr1",159680211,159730210,1,0.4,6,0.176553857120214
"chr1_3194","chr1",159730211,159780210,1,0.402,0,0.188488024620269
"chr1_3195","chr1",159780211,159830210,1,0.473,19,0.189963218070555
"chr1_3196","chr1",159830211,159880210,1,0.496,20,0.200653542530414
"chr1_3197","chr1",159880211,159930210,1,0.492,23,0.215401106040956
"chr1_3198","chr1",159930211,159980210,1,0.49,22,0.184694287125551
"chr1_3199","chr1",159980211,160030210,1,0.413,1,0.173667858429022
"chr1_3200","chr1",160030211,160080210,1,0.47,2,0.190319550257228
"chr1_3201","chr1",160080211,160130210,1,0.528,27,0.18882959662223
"chr1_3202","chr1",160130211,160180210,1,0.461,32,0.176529139645829
"chr1_3203","chr1",160180211,160230210,1,0.483,33,0.195992781943995
"chr1_3204","chr1",160230211,160280210,1,0.424,14,0.188238724619553
"chr1_3205","chr1",160280211,160330210,1,0.417,34,0.200507427884593
"chr1_3206","chr1",160330211,160380210,1,0.463,28,0.198276395463
"chr1_3207","chr1",160380211,160430210,1,0.477,10,0.18353563345797
"chr1_3208","chr1",160430211,160480210,1,0.391,0,0.181420774776214
"chr1_3209","chr1",160480211,160530210,1,0.401,9,0.190727817559236
"chr1_3210","chr1",160530211,160580210,1,0.413,11,0.200448141048636
"chr1_3211","chr1",160580211,160630210,1,0.397,4,0.189042284270519
"chr1_3212","chr1",160630211,160680210,1,0.424,5,0.197522830664868
"chr1_3213","chr1",160680211,160730210,1,0.424,5,0.200813020738231
"chr1_3214","chr1",160730211,160780210,1,0.429,7,0.192022249722974
"chr1_3215","chr1",160780211,160830210,1,0.44,13,0.18241424564103
"chr1_3216","chr1",160830211,160880210,1,0.435,11,0.198431254541585
"chr1_3217","chr1",160880211,160930210,1,0.425,6,0.184171669119976
"chr1_3218","chr1",160930211,160980210,1,0.456,8,0.183863669122045
"chr1_3219","chr1",160980211,161030210,1,0.467,12,0.205386676346496
"chr1_3220","chr1",161030211,161080210,1,0.494,38,0.209296064971561
"chr1_3221","chr1",161080211,161130210,1,0.478,29,0.204383108266406
"chr1_3222","chr1",161130211,161180210,1,0.49,50,0.217198136032587
"chr1_3223","chr1",161180211,161230210,1,0.498,47,0.223964072825063
"chr1_3224","chr1",161230211,161280210,1,0.459,14,0.189080190310561
"chr1_3225","chr1",161280211,161330210,1,0.45,11,0.1955019201708
"chr1_3226","chr1",161330211,161380210,1,0.418,8,0.187856872819455
"chr1_3227","chr1",161380211,161430210,1,0.456,4,0.197898577776341
"chr1_3228","chr1",161430211,161480210,0,0.58,23,0.213073620465271
"chr1_3229","chr1",161480211,161530210,0,0.439,12,0.205659750942382
"chr1_3230","chr1",161530211,161580210,0,0.43,10,0.211703036904586
"chr1_3231","chr1",161580211,161630210,0,0.453,18,0.201650210605126
"chr1_3232","chr1",161630211,161680210,0,0.441,13,0.198918790327788
"chr1_3233","chr1",161680211,161730210,1,0.428,19,0.17846604447415
"chr1_3234","chr1",161730211,161780210,1,0.405,8,0.198037041219057
"chr1_3235","chr1",161780211,161830210,1,0.367,7,0.184887287042029
"chr1_3236","chr1",161830211,161880210,1,0.361,5,0.179627925595651
"chr1_3237","chr1",161880211,161930210,1,0.366,1,0.175137646294747
"chr1_3238","chr1",161930211,161980210,1,0.425,1,0.180163244376584
"chr1_3239","chr1",161980211,162030210,1,0.477,8,0.181641103999726
"chr1_3240","chr1",162030211,162080210,1,0.426,1,0.183213291097614
"chr1_3241","chr1",162080211,162130210,1,0.404,0,0.177161276888705
"chr1_3242","chr1",162130211,162180210,1,0.426,2,0.180924711923147
"chr1_3243","chr1",162180211,162230210,1,0.425,0,0.177080767745832
"chr1_3244","chr1",162230211,162280210,1,0.415,0,0.183675450199456
"chr1_3245","chr1",162280211,162330210,1,0.424,3,0.18654908889359
"chr1_3246","chr1",162330211,162380210,1,0.457,14,0.183079997521357
"chr1_3247","chr1",162380211,162430210,1,0.426,7,0.179200327311036
"chr1_3248","chr1",162430211,162480210,1,0.417,0,0.169930041311192
"chr1_3249","chr1",162480211,162530210,1,0.392,9,0.178523391137456
"chr1_3250","chr1",162530211,162580210,1,0.42,4,0.180245247199077
"chr1_3251","chr1",162580211,162630210,1,0.391,6,0.17365278417544
"chr1_3252","chr1",162630211,162680210,1,0.41,2,0.165165116764817
"chr1_3253","chr1",162680211,162730210,1,0.406,2,0.167617075447794
"chr1_3254","chr1",162730211,162780210,1,0.402,16,0.166618269962728
"chr1_3255","chr1",162780211,162830210,0,0.391,11,0.174449063647137
"chr1_3256","chr1",162830211,162880210,1,0.396,4,0.167991256653154
"chr1_3257","chr1",162880211,162930210,1,0.413,0,0.166617500944625
"chr1_3258","chr1",162930211,162980210,1,0.391,0,0.162252008407205
"chr1_3259","chr1",162980211,163030210,1,0.385,0,0.165670416076749
"chr1_3260","chr1",163030211,163080210,1,0.38,8,0.164723439929792
"chr1_3261","chr1",163080211,163130210,1,0.367,0,0.157703798034363
"chr1_3262","chr1",163130211,163180210,1,0.381,5,0.163500121046488
"chr1_3263","chr1",163180211,163230210,1,0.385,1,0.161195454391227
"chr1_3264","chr1",163230211,163280210,1,0.378,0,0.16827078620963
"chr1_3265","chr1",163280211,163330210,1,0.377,9,0.173674993155337
"chr1_3266","chr1",163330211,163380210,1,0.355,9,0.166739813501317
"chr1_3267","chr1",163380211,163430210,1,0.397,0,0.161941920260464
"chr1_3268","chr1",163430211,163480210,1,0.386,1,0.162796225443768
"chr1_3269","chr1",163480211,163530210,1,0.379,1,0.164130471098312
"chr1_3270","chr1",163530211,163580210,1,0.372,0,0.16622991622463
"chr1_3271","chr1",163580211,163630273,1,0.385,0,0.165815085036264
"chr1_3272","chr1",163630274,163680275,1,0.383,0,0.168619979848395
"chr1_3273","chr1",163680276,163730763,1,0.358,0,0.165968506983199
"chr1_3274","chr1",163730764,163780763,1,0.379,0,0.170418211951206
"chr1_3275","chr1",163780764,163830763,1,0.368,0,0.168161136069262
"chr1_3276","chr1",163830764,163880763,1,0.381,0,0.169909128095411
"chr1_3277","chr1",163880764,163930763,1,0.359,0,0.166930997307267
"chr1_3278","chr1",163930764,163980763,1,0.379,0,0.174341151628067
"chr1_3279","chr1",163980764,164030763,1,0.371,0,0.169175964928763
"chr1_3280","chr1",164030764,164080763,1,0.354,0,0.16338243059001
"chr1_3281","chr1",164080764,164130763,1,0.36,0,0.166263176984172
"chr1_3282","chr1",164130764,164180763,1,0.38,0,0.167426217040083
"chr1_3283","chr1",164180764,164230763,1,0.375,0,0.166794257019967
"chr1_3284","chr1",164230764,164280763,1,0.359,0,0.166876438102922
"chr1_3285","chr1",164280764,164330763,1,0.376,0,0.169511690053122
"chr1_3286","chr1",164330764,164380763,1,0.378,0,0.171694371941661
"chr1_3287","chr1",164380764,164430763,1,0.371,0,0.164716994979557
"chr1_3288","chr1",164430764,164480763,1,0.39,0,0.173746854418257
"chr1_3289","chr1",164480764,164530763,1,0.416,0,0.173849415738368
"chr1_3290","chr1",164530764,164580763,1,0.409,2,0.17339349004176
"chr1_3291","chr1",164580764,164630763,1,0.425,2,0.175966208767263
"chr1_3292","chr1",164630764,164680763,1,0.43,3,0.182605459347034
"chr1_3293","chr1",164680764,164730763,1,0.417,1,0.186205172746729
"chr1_3294","chr1",164730764,164780763,1,0.409,4,0.175909939804114
"chr1_3295","chr1",164780764,164830763,1,0.411,6,0.177608953576639
"chr1_3296","chr1",164830764,164880763,1,0.417,2,0.177169187966763
"chr1_3297","chr1",164880764,164930763,1,0.416,1,0.172226262463595
"chr1_3298","chr1",164930764,164980763,1,0.397,0,0.169892904901147
"chr1_3299","chr1",164980764,165030763,1,0.395,0,0.172883374665948
"chr1_3300","chr1",165030764,165080763,1,0.406,0,0.169724178713932
"chr1_3301","chr1",165080764,165130763,1,0.408,0,0.170704913638656
"chr1_3302","chr1",165130764,165180763,1,0.42,0,0.167998259945864
"chr1_3303","chr1",165180764,165230763,1,0.429,8,0.168884542179791
"chr1_3304","chr1",165230764,165280763,1,0.432,1,0.16851004676495
"chr1_3305","chr1",165280764,165330763,1,0.432,0,0.167429326239031
"chr1_3306","chr1",165330764,165380763,1,0.438,4,0.170078448492224
"chr1_3307","chr1",165380764,165430763,1,0.447,10,0.172589940083726
"chr1_3308","chr1",165430764,165480763,1,0.428,3,0.163534038848999
"chr1_3309","chr1",165480764,165530763,1,0.409,10,0.164105848419219
"chr1_3310","chr1",165530764,165580763,1,0.428,5,0.166027301896259
"chr1_3311","chr1",165580764,165630763,1,0.411,2,0.177057054652427
"chr1_3312","chr1",165630764,165680763,1,0.421,14,0.186948840646375
"chr1_3313","chr1",165680764,165730763,1,0.411,11,0.182696805110454
"chr1_3314","chr1",165730764,165780763,1,0.396,10,0.18659784324544
"chr1_3315","chr1",165780764,165830763,1,0.412,4,0.176223977106249
"chr1_3316","chr1",165830764,165880763,1,0.423,0,0.189373076985262
"chr1_3317","chr1",165880764,165930763,1,0.452,7,0.186138840710425
"chr1_3318","chr1",165930764,165980763,1,0.424,0,0.166828707785403
"chr1_3319","chr1",165980764,166030763,1,0.412,0,0.165901010482715
"chr1_3320","chr1",166030764,166080763,1,0.442,4,0.168380607779533
"chr1_3321","chr1",166080764,166130763,1,0.449,0,0.173790618163319
"chr1_3322","chr1",166130764,166180763,1,0.456,2,0.169868687435213
"chr1_3323","chr1",166180764,166230763,1,0.384,0,0.166836043840789
"chr1_3324","chr1",166230764,166280763,1,0.409,0,0.170675552587424
"chr1_3325","chr1",166280764,166330763,1,0.407,0,0.164375658875331
"chr1_3326","chr1",166330764,166380763,1,0.402,0,0.1643697358567
"chr1_3327","chr1",166380764,166430763,1,0.41,0,0.168711504230299
"chr1_3328","chr1",166430764,166480763,1,0.377,0,0.167366041321586
"chr1_3329","chr1",166480764,166530763,1,0.371,0,0.172393160627789
"chr1_3330","chr1",166530764,166580763,1,0.367,0,0.162661382986379
"chr1_3331","chr1",166580764,166630763,1,0.378,7,0.166473464931513
"chr1_3332","chr1",166630764,166680763,1,0.375,0,0.168003522107112
"chr1_3333","chr1",166680764,166730763,1,0.375,0,0.172239164756287
"chr1_3334","chr1",166730764,166780763,1,0.373,0,0.167695966550615
"chr1_3335","chr1",166780764,166830763,1,0.403,0,0.172410941336227
"chr1_3336","chr1",166830764,166880763,1,0.435,15,0.190423948449845
"chr1_3337","chr1",166880764,166930763,1,0.422,4,0.17967304429001
"chr1_3338","chr1",166930764,166980763,1,0.426,7,0.17512628007247
"chr1_3339","chr1",166980764,167030763,1,0.379,15,0.16455227912339
"chr1_3340","chr1",167030764,167080763,1,0.436,6,0.181453117095267
"chr1_3341","chr1",167080764,167130763,1,0.451,6,0.181475943094997
"chr1_3342","chr1",167130764,167180763,1,0.426,1,0.173302879898274
"chr1_3343","chr1",167180764,167230763,1,0.418,4,0.178695867198351
"chr1_3344","chr1",167230764,167280763,1,0.381,1,0.180753809236562
"chr1_3345","chr1",167280764,167330763,1,0.377,2,0.18451828114707
"chr1_3346","chr1",167330764,167380763,1,0.378,7,0.182460932333498
"chr1_3347","chr1",167380764,167430763,1,0.382,12,0.17945306584855
"chr1_3348","chr1",167430764,167480763,1,0.478,7,0.182022624893217
"chr1_3349","chr1",167480764,167530763,1,0.454,1,0.171601491006975
"chr1_3350","chr1",167530764,167580763,1,0.439,4,0.197143023500199
"chr1_3351","chr1",167580764,167630763,1,0.44,1,0.204183214464148
"chr1_3352","chr1",167630764,167680763,1,0.46,0,0.201330651478435
"chr1_3353","chr1",167680764,167730763,1,0.463,9,0.192860565560421
"chr1_3354","chr1",167730764,167780763,1,0.409,4,0.18451061515031
"chr1_3355","chr1",167780764,167830762,1,0.424,10,0.181042738572405
"chr1_3356","chr1",167830763,167880762,1,0.419,17,0.174836638591184
"chr1_3357","chr1",167880763,167930762,1,0.397,16,0.182882015566676
"chr1_3358","chr1",167930763,167980762,1,0.377,8,0.177225516466657
"chr1_3359","chr1",167980763,168030762,1,0.353,8,0.178016531064866
"chr1_3360","chr1",168030763,168080762,1,0.357,13,0.172328848448505
"chr1_3361","chr1",168080763,168130762,1,0.466,7,0.179310914122514
"chr1_3362","chr1",168130763,168180762,1,0.432,7,0.186309838567846
"chr1_3363","chr1",168180763,168230762,1,0.415,8,0.185818939734091
"chr1_3364","chr1",168230763,168280762,1,0.416,9,0.192608702588674
"chr1_3365","chr1",168280763,168330762,1,0.424,9,0.178812274492156
"chr1_3366","chr1",168330763,168380762,1,0.415,1,0.182247548755476
"chr1_3367","chr1",168380763,168430762,1,0.42,4,0.175914168038497
"chr1_3368","chr1",168430763,168480762,1,0.423,0,0.189777692187353
"chr1_3369","chr1",168480763,168530762,1,0.392,0,0.189293252478017
"chr1_3370","chr1",168530763,168580762,1,0.383,5,0.180155711092815
"chr1_3371","chr1",168580763,168630762,1,0.408,1,0.17508984950281
"chr1_3372","chr1",168630763,168680762,1,0.388,0,0.170831103468747
"chr1_3373","chr1",168680763,168730762,1,0.415,4,0.170555762071582
"chr1_3374","chr1",168730763,168780762,1,0.402,0,0.166484110782115
"chr1_3375","chr1",168780763,168830762,1,0.384,3,0.169027968666402
"chr1_3376","chr1",168830763,168880762,1,0.384,0,0.168397167174622
"chr1_3377","chr1",168880763,168930762,1,0.386,0,0.169889323940218
"chr1_3378","chr1",168930763,168980762,1,0.388,0,0.169570176750067
"chr1_3379","chr1",168980763,169030762,1,0.409,0,0.172345456886034
"chr1_3380","chr1",169030763,169080762,1,0.398,0,0.170996281143974
"chr1_3381","chr1",169080763,169130762,1,0.434,5,0.184574111780504
"chr1_3382","chr1",169130763,169180762,1,0.383,3,0.166491262209216
"chr1_3383","chr1",169180763,169230762,1,0.364,2,0.166918580151252
"chr1_3384","chr1",169230763,169280762,0,0.367,2,0.174310201426815
"chr1_3385","chr1",169280763,169330762,1,0.35,7,0.174196255135135
"chr1_3386","chr1",169330763,169380762,1,0.359,6,0.180262053590033
"chr1_3387","chr1",169380763,169430762,1,0.376,10,0.178415915418857
"chr1_3388","chr1",169430763,169480762,1,0.369,11,0.176381966586042
"chr1_3389","chr1",169480763,169530762,1,0.388,11,0.184046753509247
"chr1_3390","chr1",169530763,169580762,1,0.385,13,0.180085908382321
"chr1_3391","chr1",169580763,169630762,1,0.4,19,0.193385366405851
"chr1_3392","chr1",169630763,169680859,1,0.402,1,0.194215699963698
"chr1_3393","chr1",169680860,169730859,1,0.401,22,0.19370866119948
"chr1_3394","chr1",169730860,169780859,1,0.394,4,0.177069915802136
"chr1_3395","chr1",169780860,169830859,1,0.385,26,0.17747461417587
"chr1_3396","chr1",169830860,169880859,1,0.382,23,0.18249759082333
"chr1_3397","chr1",169880860,169930859,1,0.402,3,0.182469420551269
"chr1_3398","chr1",169930860,169980859,1,0.33,4,0.15959543964052
"chr1_3399","chr1",169980860,170030859,1,0.339,8,0.172206701133868
"chr1_3400","chr1",170030860,170080859,1,0.358,10,0.175443510724617
"chr1_3401","chr1",170080860,170130859,1,0.376,0,0.170698150289708
"chr1_3402","chr1",170130860,170180859,1,0.382,5,0.169618310958299
